20120315
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,338.90,338.90,335.30,337.03,-4.58,-0.0134,336.29,"3,440","1,156,854,180.00",　,　
Au9999&nbsp;,339.00,339.00,335.30,337.25,-4.1,-0.012,336.4,"9,046","3,043,156,970.00",　,　
Au100g,337.80,342.90,336.80,339.96,-1.92,-0.0056,338.66,130,"44,025,842.00",　,　
Au(T+D),335.57,338.70,335.50,336.98,-5.85,-0.0171,336.69,"31,010","10,440,973,840.00","139,800","9,666&nbsp;"
Pt9995&nbsp;,354.00,354.00,350.00,351.14,-6.25,-0.0175,351.91,272,"95,722,000.00",　,　
Ag(T+D),6780,6827,6597,6691,-167,-0.0244,6713,"1,631,704","10,954,233,792.00","2,104,080","27,270&nbsp;"
