20110317
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,297.80,297.80,296.50,297.52,-1.07,-0.004,296.96,"5,522","1,639,834,320.00",　,　
Au9999&nbsp;,299.90,299.90,296.50,297.60,-0.90,-0.003,297.05,"6,856.20","2,036,712,284.00",　,　
Au100g,299.00,299.65,298.00,298.78,-1.05,-0.004,298.53,68.4,"20,420,026.00",　,　
Au(T+D),297.00,298.00,295.60,296.63,-1.07,-0.004,296.23,"15,626","4,629,006,420.00","114,100",82&nbsp;
Pt9995&nbsp;,377.50,377.50,366.50,367.25,-4.32,-0.012,368.18,420,"154,638,000.00",　,　
Ag(T+D),7452.00,7478.00,7331.00,7390.00,-36.00,-0.005,7402.00,"1,147,424","8,493,954,776.00","2,207,334",540&nbsp;
