20110712
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,322.80,323.20,322.00,322.15,0.36,0.001,322.89,"3,234","1,044,233,660.00",　,　
Au9999&nbsp;,322.70,323.30,321.00,322.27,0.38,0.001,322.94,"2,163","698,532,786.00",　,　
Au100g,322.80,323.10,320.10,322.28,0.33,0.001,322.59,172.2,"55,550,108.00",　,　
Au(T+D),322.75,323.35,321.01,322.10,0.17,0.001,322.86,"16,324","5,270,487,120.00","104,432","7,732&nbsp;"
Pt9995&nbsp;,373.50,373.50,370.50,370.64,-2.90,-0.008,371.50,240,"89,161,000.00",　,　
Ag(T+D),7880.00,7880.00,7622.00,7638.00,-185.00,-0.024,7722.00,"955,632","7,380,212,006.00","2,063,708","3,600&nbsp;"
