20110929
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,341.00,341.00,330.30,336.63,-7.37,-0.021,335.32,"3,520","1,180,340,220.00",　,　
Au9999&nbsp;,343.25,343.25,330.00,336.00,-7.25,-0.021,336.31,"7,649.20","2,572,561,756.00",　,　
Au100g,344.00,344.00,331.50,337.04,-7.53,-0.022,336.37,233,"78,374,682.00",　,　
Au(T+D),341.00,342.73,329.50,335.79,-7.49,-0.022,335.71,"30,932","10,384,337,060.00","132,898","2,540&nbsp;"
Pt9995&nbsp;,329.00,329.75,325.00,329.50,-2.88,-0.009,327.88,464,"152,139,000.00",　,　
Ag(T+D),6667.00,6826.00,6356.00,6599.00,-251.00,-0.037,6602.00,"1,613,290","10,652,007,466.00","1,901,968","18,690&nbsp;"
