20120524
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,318.15,319.50,317.00,319.34,0.63,0.0020,319.01,"1,652","527,012,000.00",　,　
Au9999&nbsp;,319.80,320.00,314.78,319.29,0.34,0.0011,318.73,"3,550.20","1,131,559,612.00",　,　
Au100g,320.00,320.21,315.00,319.93,0.43,0.0013,318.04,78.4,"24,934,540.00",　,　
Au(T+D),319.00,319.90,314.44,319.18,-1.03,-0.0032,317.61,"24,560","7,800,730,340.00","161,460","6,154&nbsp;"
Pt9995&nbsp;,302.50,303.50,301.50,302.91,-1.71,-0.0056,302.96,332,"100,584,100.00",　,　
Ag(T+D),5850.00,5885.00,5715.00,5858.00,-54.00,-0.0091,5799.00,"1,658,526","9,618,723,360.00","2,923,530","7,860&nbsp;"
