20110412
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,310.00,310.00,307.00,307.41,-3.09,-0.010,307.51,"2,352","723,268,880.00",　,　
Au9999&nbsp;,310.55,310.55,307.00,307.50,-3.05,-0.010,307.64,"3,551.40","1,092,554,236.00",　,　
Au100g,309.01,309.99,307.45,307.52,-2.88,-0.009,308.46,65.4,"20,173,910.00",　,　
Au(T+D),309.10,309.85,306.90,307.40,-2.99,-0.010,307.99,"15,654","4,821,398,280.00","108,918","5,532&nbsp;"
Pt9995&nbsp;,394.00,395.00,388.00,389.00,-6.55,-0.017,389.15,598,"232,714,000.00",　,　
Ag(T+D),8831.00,8880.00,8580.00,8669.00,-234.00,-0.026,8731.00,"1,709,078","14,922,258,024.00","2,421,046","3,540&nbsp;"
