20100604
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au100g,267.90,268.00,264.22,265.81,-2.88,-0.0107,265.91,120,"31,911,984.00",&nbsp;,&nbsp;
Au9995,267.00,267.00,264.05,265.00,-3.66,-0.0136,264.83,"2,802","742,068,620.00",&nbsp;,&nbsp;
Au9999,267.50,268.15,264.20,264.66,-4.21,-0.0157,265.23,"2,023.60","536,749,072.00",&nbsp;,&nbsp;
Pt9995,355.00,355.00,351.00,352.10,-3.73,-0.0105,352.02,570,"200,651,500.00",&nbsp;,&nbsp;
Ag99.99,"4,150.00","4,150.00","4,150.00","4,150.00",-60.00,-0.0143,"4,150.00",900,"3,735,000.00",60,&nbsp;
Ag(T+D),"4,170.00","4,173.00","4,107.00","4,111.00",-71.00,-0.017,"4,132.00","276,924","1,144,439,880.00","565,184","3,720"
AuT+D,267.60,268.00,264.03,264.68,-3.94,-0.0147,265.50,"26,650","7,075,726,260.00","106,890","4,114"
