20131112
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,251.25,252.30,251.20,251.94,-1.17,-0.0046,251.81,"3,272","823,939,460.00",　,　
Au9999&nbsp;,254.58,254.58,251.10,251.96,-1.33,-0.0053,251.88,"14,681","3,702,194,892.00",　,　
Au(T+D),252.57,252.97,251.00,251.94,-1.68,-0.0066,251.81,"19,216","4,838,819,960.00","184,288","11,136"
Au100g,253.88,253.90,252.00,252.91,-0.94,-0.0037,252.83,89.4,"22,603,384.00",　,　
Pt9995&nbsp;,295.00,297.00,295.00,296.93,-0.79,-0.0027,296.20,442,"130,921,000.00",　,　
Ag99.99&nbsp;,4275,4275,4270,4273,-37,-0.0086,4273,"4,020","17,178,000.00",268,　
Ag(T+D),4298,4305,4248,4272,-40,-0.0093,4272,"949,764","4,058,299,588.00","3,621,134","9,480"
