20120713
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,323.39,324.00,323.10,324.00,1.25,0.0039,323.46,"1,596","516,246,000.00",　,　
Au9999&nbsp;,322.88,324.00,321.15,323.91,1.03,0.0032,323.32,"3,530.20","1,141,385,172.00",　,　
Au100g,322.50,324.15,321.50,323.89,0.96,0.003,322.98,67.4,"21,769,492.00",　,　
Au(T+D),320.85,323.97,320.85,323.86,0.73,0.0023,322.76,"18,862","6,088,075,800.00","136,240","13,192&nbsp;"
Pt9995&nbsp;,304.00,306.50,304.00,306.03,0.18,0.0006,305.74,230,"70,321,000.00",　,　
Ag(T+D),5660,5781,5655,5776,57,0.01,5728,"1,107,996","6,346,872,742.00","3,118,718","6,570&nbsp;"
