20140605
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,250.35,250.68,250.30,250.48,-0.38,-0.0015,250.5,"4,346","1,088,707,520.00",　,　
Au9999&nbsp;,251.75,251.80,250.31,250.40,-0.60,-0.0024,250.62,"13,463.62","3,431,152,264.20",　,　
Au100g,251.50,252.00,250.80,251.57,0.17,0.0007,251.29,38.8,"9,750,182.00",　,　
Au(T+D),251.01,251.30,250.24,250.45,-0.01,0,250.61,"18,170","4,553,733,900.00","143,440","9,278"
mAu(T+D),251.00,251.40,250.44,250.54,-0.18,-0.0007,250.72,"1,571.80","394,090,432.00","104,690","5,052"
Pt9995&nbsp;,299.75,301.00,299.75,300.52,0.02,0.0001,300.46,192,"57,689,500.00",　,　
Ag99.99&nbsp;,4135,4135,4070,4109,13,0.0032,4109,"2,100","8,629,500.00",140,　
Ag(T+D),4038,4050,4034,4040,8,0.002,4042,"567,606","2,294,394,862.00","4,944,952",　
