20130822
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,271.00,271.80,271.00,271.55,-0.47,-0.0017,271.38,"1,096","297,437,340.00",　,　
Au9999&nbsp;,272.80,273.30,271.00,271.79,-0.44,-0.0016,271.40,"14,871.80","4,036,324,844.00",　,　
Au100g&nbsp;,272.40,273.00,271.00,271.75,-0.55,-0.002,272.00,48.4,"13,165,028.00",　,　
Au(T+D)&nbsp;,271.99,273.49,270.99,271.72,-1.04,-0.0038,271.63,"28,094","7,631,292,560.00","184,980","5,676&nbsp;"
Pt9995&nbsp;,313.50,313.50,312.50,312.50,-1,-0.0032,312.84,264,"82,592,000.00",　,　
Ag(T+D)&nbsp;,4588,4606,4522,4570,-26,-0.0057,4570,"2,564,042","11,718,721,620.00","3,361,862",　
