20110804
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,345.30,345.50,344.20,344.81,-1.02,-0.003,344.93,"1,176","405,639,920.00",　,　
Au9999&nbsp;,345.30,345.95,344.01,344.80,-1.08,-0.003,344.92,"2,271.20","783,398,222.00",　,　
Au100g,345.80,346.00,344.50,344.85,-1.16,-0.003,345.27,89.8,"31,005,836.00",　,　
Au(T+D),345.37,345.98,343.75,344.86,-1.00,-0.003,344.80,"17,554","6,052,659,400.00","107,752","11,812&nbsp;"
Pt9995&nbsp;,384.00,384.00,378.50,379.02,-6.98,-0.018,381.17,408,"155,519,500.00",　,　
Ag(T+D),8700.00,8835.00,8672.00,8784.00,68.00,0.008,8768.00,"1,211,500","10,623,029,996.00","2,263,110","8,460&nbsp;"
