20131011
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,257.30,257.45,256.60,257.38,-2.32,-0.0089,257.16,"3,514","903,669,100.00",　,　
Au9999&nbsp;,259.80,259.80,256.50,257.77,-2.03,-0.0078,257.35,"15,433.60","3,971,891,542.00",　,　
Au100g&nbsp;,259.01,260.00,257.30,257.83,-2.72,-0.0104,258.59,107.8,"27,876,726.00",　,　
Au(T+D)&nbsp;,258.80,259.30,256.52,257.23,-2.4,-0.0092,257.58,"25,878","6,665,719,440.00","170,318","13,704"
Pt9995&nbsp;,288.00,288.00,287.00,287.85,0.35,0.0012,287.84,418,"120,321,000.00",　,　
Ag99.99&nbsp;,4410,4410,4410,4410,74,0.0171,4410,30,"132,300.00",2,　
Ag(T+D)&nbsp;,4402,4421,4333,4348,-66,-0.015,4376,"1,363,774","5,967,965,374.00","3,423,522",960
