20140708
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,262.60,262.98,262.30,262.96,1.36,0.0052,262.57,"2,336","613,377,520.00",　,　
Au9999&nbsp;,262.49,263.09,261.40,263.00,1.30,0.005,262.71,"10,459.86","2,747,965,462.80",　,　
Au100g,262.00,263.49,261.80,262.91,1.25,0.0048,262.6,29.2,"7,668,154.00",　,　
Au(T+D),262.16,262.88,261.03,262.73,0.43,0.0016,262.42,"23,716","6,223,560,440.00","135,790","7,304"
mAu(T+D),263.15,263.15,261.11,262.80,0.38,0.0014,262.38,"1,353.80","355,210,150.00","96,570","4,160"
Pt9995&nbsp;,312.50,313.00,312.25,312.48,-1.78,-0.0057,312.48,146,"45,623,000.00",　,　
Ag99.99&nbsp;,4300,4300,4300,4300,10,0.0023,4300,"1,200","5,160,000.00",80,　
Ag(T+D),4281,4290,4262,4288,7,0.0016,4278,"778,086","3,329,117,366.00","4,510,554",180
