20120809
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,330.80,331.50,330.80,330.86,1.59,0.0048,331.23,"1,694","561,104,480.00",　,　
Au9999&nbsp;,330.80,331.50,329.80,331.07,1.85,0.0056,331.27,"3,873.80","1,283,348,512.00",　,　
Au100g,331.00,331.67,331.00,331.22,1.63,0.0049,331.41,24,"7,953,852.00",　,　
Au(T+D),329.70,331.50,329.54,330.89,0.65,0.002,330.99,"11,732","3,883,280,760.00","147,956","5,550&nbsp;"
Pt9995&nbsp;,303.60,305.50,303.60,305.50,1.58,0.0052,305.17,116,"35,400,400.00",　,　
Ag(T+D),5879,5931,5873,5921,12,0.002,5914,"613,176","3,626,651,296.00","3,158,002",　
