20140626
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,263.50,263.60,262.50,262.57,-0.53,-0.002,263.33,"3,492","919,689,940.00",　,　
Au9999&nbsp;,263.50,264.60,262.30,262.78,-0.12,-0.0005,263.40,"22,117.38","5,825,859,262.00",　,　
Au100g&nbsp;,263.02,264.30,262.80,262.98,-0.04,-0.0002,263.51,47,"12,385,098.00",　,　
Au(T+D)&nbsp;,263.60,264.86,262.56,262.79,-0.57,-0.0022,263.44,"26,740","7,044,600,840.00","143,026","8,668"
mAu(T+D)&nbsp;,263.51,264.68,262.68,262.81,-0.55,-0.0021,263.53,"2,396.60","631,578,668.00","98,754","19,484"
Pt9995&nbsp;,306.00,307.75,306.00,307.75,1.36,0.0044,307.63,152,"46,760,500.00",　,　
Ag(T+D)&nbsp;,4289,4320,4280,4282,-11,-0.0026,4292,"1,637,456","7,029,277,300.00","4,399,320","2,190"
