20100701
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au100g,270.58,272.30,270.31,271.01,-0.53,-0.002,271.25,43.4,"11,772,352.00",&nbsp;,&nbsp;
Au9995,271.50,271.80,270.35,270.61,-0.72,-0.0027,270.61,"2,478","670,581,320.00",&nbsp;,&nbsp;
Au9999,269.20,272.00,269.20,270.52,-0.92,-0.0034,270.82,"1,446.40","391,821,268.00",&nbsp;,&nbsp;
Pt9995,348.00,348.00,343.00,344.00,-3.61,-0.0104,344.42,506,"174,277,000.00",&nbsp;,&nbsp;
Ag99.99,"4,245.00","4,245.00","4,245.00","4,245.00",-45.00,-0.0105,"4,245.00",600,"2,547,000.00",40,&nbsp;
Ag(T+D),"4,236.00","4,255.00","4,220.00","4,229.00",-17.00,-0.004,"4,234.00","158,368","670,642,766.00","697,990","2,310"
AuT+D,270.50,271.97,269.76,270.59,-1.01,-0.0037,270.66,"10,254","2,775,357,060.00","110,618","8,694"
