20121206
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,340.00,340.00,338.40,338.70,-2.75,-0.0081,338.87,"4,904","1,661,837,040.00",　,　
Au9999&nbsp;,341.00,341.00,338.38,338.99,-2.51,-0.0073,339.03,"7,647","2,594,895,276.00",　,　
Au100g,343.98,343.98,339.30,341.38,-0.6,-0.0018,340.60,90.8,"30,927,098.00",　,　
Au(T+D),341.17,341.17,337.91,338.81,-1.37,-0.004,339.07,"20,262","6,870,270,920.00","161,482","8,478&nbsp;"
Pt9995&nbsp;,330.00,332.25,330.00,331.00,-2.5,-0.0075,331.13,230,"76,162,000.00",　,　
Ag(T+D),6794.00,6794.00,6706.00,6726.00,-48,-0.0071,6741.00,"1,124,224","7,579,094,476.00","3,515,458",120&nbsp;
