20120424
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,332.10,333.90,332.10,333.63,0.40,0.0012,333.60,"2,292","764,613,920.00",　,　
Au9999&nbsp;,333.30,334.30,331.65,333.65,0.35,0.0011,333.50,"6,042.20","2,015,093,304.00",　,　
Au100g,332.80,334.80,331.50,334.27,0.35,0.0010,333.56,46,"15,344,110.00",　,　
Au(T+D),332.20,333.99,331.45,333.50,-0.84,-0.0025,333.01,"11,818","3,935,530,180.00","144,414","8,822&nbsp;"
Pt9995&nbsp;,331.00,331.20,330.00,330.10,-4.71,-0.0141,330.48,402,"132,855,400.00",　,　
Ag(T+D),6456.00,6467.00,6403.00,6452.00,-123.00,-0.0187,6433.00,"978,014","6,292,378,740.00","2,622,920",930&nbsp;
