20140102
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,238.99,241.50,238.85,241.46,3.62,0.0152,240.70,"5,458","1,313,783,100.00",　,　
Au9999&nbsp;,238.85,242.30,238.85,242.30,5.84,0.0247,240.59,"10,934.02","2,644,825,199.80",　,　
Au100g&nbsp;,239.80,244.99,239.00,241.63,2.81,0.0118,240.96,45,"10,843,256.00",　,　
Au(T+D)&nbsp;,239.20,241.49,238.66,241.06,3.14,0.0132,239.70,"44,844","10,749,277,060.00","175,300","13,508"
MiniAu(T+D)&nbsp;,238.00,242.00,238.00,241.18,3.26,0.0137,240.30,500.2,"120,202,906.00","2,150",274
Pt9995&nbsp;,282.00,285.50,282.00,285.50,4.5,0.016,284.72,564,"160,583,000.00",　,　
Ag99.99&nbsp;,4075,4100,4075,4080,24,0.0059,4080,"1,680","6,855,600.00",112,　
Ag(T+D)&nbsp;,4030,4100,4024,4083,62,0.0154,4069,"1,884,372","7,669,119,910.00","4,233,376",　
