20110722
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,332.00,332.00,329.00,329.84,-3.4,-0.0102,330.26,"2,202","727,251,300.00",　,　
Au9999&nbsp;,333.71,333.71,329.70,329.70,-3.47,-0.0104,330.42,"2,822.60","932,659,004.00",　,　
Au100g,333.21,333.21,329.90,329.94,-3.27,-0.0098,330.98,56,"18,534,880.00",　,　
Au(T+D),332.44,332.60,329.50,329.50,-3.59,-0.0108,330.53,"13,880","4,587,868,040.00","117,724","9,640&nbsp;"
Pt9995&nbsp;,383.50,384.00,383.50,383.85,0.69,0.0018,383.83,36,"13,818,000.00",　,　
Ag(T+D),8555,8595,8368,8395,-186,-0.0217,8459,"1,222,390","10,341,184,574.00","2,033,280","7,440&nbsp;"
