20120322
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,337.00,356.50,336.26,336.51,-1.08,-0.0032,337.28,"2,402","810,153,120.00",　,　
Au9999&nbsp;,340.00,340.00,336.50,336.77,-1.10,-0.0033,337.20,"5,450.60","1,839,645,784.00",　,　
Au100g,339.00,339.30,337.20,337.34,-0.81,-0.0024,338.17,41,"13,865,136.00",　,　
Au(T+D),337.00,338.50,336.30,336.35,-0.77,-0.0023,336.85,"29,960","10,092,098,620.00","157,732","5,524&nbsp;"
Pt9995&nbsp;,346.50,347.00,345.50,346.00,-3.46,-0.0099,346.04,456,"157,797,200.00",　,　
Ag(T+D),6640.00,6716.00,6630.00,6674.00,-5.00,-0.0007,6676.00,"611,270","4,080,966,298.00","2,248,432","10,740&nbsp;"
