20111220
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,327.80,328.69,327.50,328.54,0.79,0.0024,327.94,"3,902","1,279,639,480.00",　,　
Au9999&nbsp;,329.00,329.20,326.00,328.65,0.93,0.0028,327.96,"8,281.20","2,716,430,270.00",　,　
Au100g,328.75,330.50,327.00,328.91,0.37,0.0011,328.55,76.8,"25,231,616.00",　,　
Au50g,328.50,328.50,328.50,328.50,-11.50,-0.0338,328.50,8,"2,628,000.00",　,　
Au(T+D),326.50,329.50,325.50,328.30,1.90,0.0058,327.48,"35,928","11,766,059,300.00","150,082","1,014&nbsp;"
Pt9995&nbsp;,303.50,304.50,303.00,304.50,0.50,0.0016,303.99,150,"45,599,000.00",　,　
Ag(T+D),6150.00,6236.00,6128.00,6160.00,-3.00,-0.0005,6168.00,"571,100","3,522,833,592.00","2,291,392","3,600&nbsp;"
