20200106
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,354.00,355.30,354.00,354.50,7.73,2.23%,354.90,"1,062.00","376,910,760.00",-,,
Au99.99,350.00,355.78,347.00,354.55,7.25,2.09%,354.56,"30,388.88","10,549,435,972.00",-,,
Au100g,348.01,355.50,347.00,354.41,6.97,2.01%,353.24,97.40,"34,406,396.00",-,,
iAu99.99,346.00,353.90,345.50,353.86,8.37,2.42%,353.75,"1,291.42","456,841,566.00",-,,
Au(T+D),348.83,355.58,346.33,354.01,9.05,2.62%,352.40,"106,574.00","37,557,196,460.00","247,986",多支付给空,"17,486"
Au(T+N1),352.00,365.95,350.75,357.15,8.00,2.29%,356.85,"1,572.80","561,285,860.00","130,744",,
Au(T+N2),354.15,363.00,354.15,361.80,10.15,2.89%,356.40,61.80,"22,025,640.00","84,002",,
mAu(T+D),349.00,356.00,346.53,354.30,9.10,2.64%,352.69,"18,330.20","6,464,881,432.00","1,145,624",空支付给多,"37,800"
Pt99.95,227.30,228.97,227.30,228.31,1.37,0.60%,228.37,132.00,"30,145,620.00",-,,
Ag99.99,"4,472","4,472","4,472","4,472",68,1.54%,"4,472",240.00,"1,073,280.00",16,,
Ag(T+D),"4,385","4,467","4,342","4,442",96,2.21%,"4,411","14,564,848.00","64,252,479,240.00","12,898,224",多支付给空,"49,050"
NYAuTN06,354.70,358.55,349.85,356.85,8.80,2.53%,356.20,"1,357.60","483,554,730.00","38,320",,
NYAuTN12,354.80,363.50,353.95,361.65,8.70,2.46%,357.95,409.60,"146,621,000.00","13,324",,
PGC30g,355.32,361.37,353.52,360.77,7.78,2.20%,359.70,2.76,"992,781.00",-,,
