20140616
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,255.50,256.50,255.50,256.48,2.27,0.0089,255.95,"5,620","1,438,445,700.00",　,　
Au9999&nbsp;,253.00,256.80,253.00,256.79,2.44,0.0096,256.13,"12,302.36","3,147,162,969.80",　,　
Au100g,254.00,256.50,254.00,256.47,1.92,0.0075,255.74,32.8,"8,388,276.00",　,　
Au(T+D),254.00,256.46,253.82,256.33,2.58,0.0102,255.74,"34,626","8,855,572,260.00","146,684","12,470"
mAu(T+D),253.85,256.55,253.80,256.26,2.58,0.0102,255.7,"2,535","648,221,394.00","88,142","12,514"
Pt9995&nbsp;,302.00,303.00,302.00,302.82,-2.18,-0.0071,302.74,262,"79,319,000.00",　,　
Ag99.99&nbsp;,4190,4190,4190,4190,70,0.017,4190,180,"754,200.00",12,　
Ag(T+D),4100,4148,4096,4139,49,0.012,4128,"1,299,826","5,365,905,962.00","5,120,406","1,440"
