20130315
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,320.20,320.35,319.90,320.10,1,0.0031,320.03,"2,512","803,930,380.00",　,　
Au9999&nbsp;,319.69,320.50,318.83,320.08,0.67,0.0021,320.01,"9,654.60","3,089,601,828.00",　,　
Au100g,320.30,321.50,319.99,320.80,-0.02,-0.0001,320.63,74.4,"23,855,542.00",　,　
Au50g,320.70,320.70,320.70,320.70,0.67,0.0021,320.70,0.1,"32,070.00",　,　
Au(T+D),318.85,320.35,318.15,320.13,0.29,0.0009,319.80,"24,416","7,808,263,560.00","229,744","25,424&nbsp;"
Pt9995&nbsp;,331.00,333.00,331.00,332.85,1.85,0.0056,332.12,170,"56,462,000.00",　,　
Ag99.99&nbsp;,5930.00,5930.00,5910.00,5910.00,14,0.0024,5910.00,"4,860","28,723,800.00",324,　
Ag(T+D),5976.00,6017.00,5965.00,6004.00,-16,-0.0027,5989.00,"891,668","5,340,638,202.00","4,238,046",　
