20120814
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,332.20,332.20,330.60,331.29,-1.27,-0.0038,330.81,"2,432","804,535,380.00",　,　
Au9999&nbsp;,332.86,332.86,330.20,331.25,-1.61,-0.0048,330.87,"4,314.60","1,427,576,160.00",　,　
Au100g,332.76,332.85,330.60,331.42,-1.34,-0.0040,331.53,43.4,"14,388,448.00",　,　
Au(T+D),331.27,332.39,330.01,331.18,-1.02,-0.0031,331.01,"9,650","3,194,262,580.00","143,236","7,650&nbsp;"
Pt9995&nbsp;,302.00,302.00,301.00,301.95,-1.15,-0.0038,301.33,266,"80,155,400.00",　,　
Ag(T+D),5903.00,5916.00,5870.00,5896.00,-20.00,-0.0034,5887.00,"590,996","3,479,362,506.00","3,107,526",570&nbsp;
