20121212
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,344.10,344.90,343.50,344.27,0.48,0.0014,343.84,"6,232","2,142,830,860.00",　,　
Au9999&nbsp;,344.99,344.99,343.11,344.45,0.63,0.0018,343.87,"8,753.20","3,010,028,236.00",　,　
Au100g,344.98,344.98,343.60,344.81,0.82,0.0024,344.07,34,"11,698,386.00",　,　
Au(T+D),343.51,344.45,342.90,344.19,1.03,0.003,343.81,"19,956","6,861,247,860.00","163,456","6,746&nbsp;"
Pt9995&nbsp;,341.00,343.00,341.00,342.35,2.55,0.0075,342.03,66,"22,574,000.00",　,　
Ag(T+D),6820.00,6823.00,6763.00,6811.00,-7,-0.001,6797.00,"516,190","3,508,954,742.00","3,537,838",60&nbsp;
