20110803
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,338.50,346.00,338.50,345.83,9.43,0.028,343.53,"3,138","1,078,028,280.00",　,　
Au9999&nbsp;,339.00,346.00,337.11,345.88,9.48,0.028,343.06,"3,077.20","1,055,693,984.00",　,　
Au100g,338.92,346.10,337.20,346.01,9.51,0.028,342.07,231,"79,020,386.00",　,　
Au(T+D),337.72,346.00,337.60,345.86,9.49,0.028,342.19,"32,558","11,141,223,100.00","112,068","9,828&nbsp;"
Pt9995&nbsp;,385.00,386.00,385.00,386.00,1.03,0.003,385.72,118,"45,516,000.00",　,　
Ag99.9,8630.00,8630.00,8630.00,8630.00,25.00,0.003,8630.00,"1,920","16,569,600.00",128,　
Ag(T+D),8510.00,8750.00,8458.00,8716.00,326.00,0.039,8591.00,"1,324,008","11,375,399,374.00","2,207,388","31,410&nbsp;"
