20140421
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,258.50,258.50,257.00,257.81,-1.48,-0.0057,257.5,"1,970","507,284,600.00",　,　
Au9999&nbsp;,259.79,259.79,257.00,257.66,-1.67,-0.0064,257.63,"14,431.78","3,718,141,464.80",　,　
Au100g,258.61,259.49,257.00,258.29,-0.92,-0.0035,257.95,49.8,"12,846,378.00",　,　
Au(T+D),258.71,259.20,256.80,257.70,-1.38,-0.0053,257.63,"18,698","4,817,287,240.00","165,626","8,076"
mAu(T+D),258.89,259.50,256.90,257.73,-1.33,-0.0051,257.8,"1,145.60","295,340,412.00","47,590","6,214"
Pt9995&nbsp;,297.50,298.00,296.50,296.78,-1.72,-0.0058,297.01,400,"118,804,080.00",　,　
Ag(T+D),4046,4054,3985,4000,-53,-0.0131,4008,"874,372","3,504,488,880.00","3,974,800",600
