20111209
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,358.00,358.50,350.00,350.70,-5.45,-0.0153,351.2,"3,656","1,284,006,860.00",　,　
Au9999&nbsp;,356.50,358.50,350.00,350.80,-5.49,-0.0154,351.19,"5,429.20","1,904,230,416.00",　,　
Au100g,357.00,358.00,350.50,351.27,-4.37,-0.0123,352.78,105.2,"37,112,786.00",　,　
Au(T+D),356.99,358.75,349.90,350.77,-4.21,-0.0119,352.76,"36,514","12,880,877,660.00","148,008","14,442&nbsp;"
Pt9995&nbsp;,325.00,325.00,320.00,320.00,-4.8,-0.0148,320.3,406,"130,042,000.00",　,　
Ag(T+D),6920,6995,6711,6727,-146,-0.0212,6804,"1,429,730","9,728,153,472.00","2,374,680","12,480&nbsp;"
