20120503
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,335.70,335.70,334.35,334.72,-1.34,-0.0040,334.92,"1,942","650,418,900.00",　,　
Au9999&nbsp;,336.46,336.50,334.35,334.52,-1.94,-0.0058,334.97,"4,019.40","1,346,408,794.00",　,　
Au100g,336.20,336.20,334.99,335.00,-1.46,-0.0043,335.41,47,"15,764,394.00",　,　
Au(T+D),335.70,336.34,334.31,334.50,-2.09,-0.0062,335.13,"10,834","3,630,815,720.00","138,494","4,992&nbsp;"
Pt9995&nbsp;,332.50,332.50,330.80,331.19,-1.68,-0.0050,331.89,128,"42,482,400.00",　,　
Ag(T+D),6425.00,6457.00,6415.00,6433.00,-41.00,-0.0063,6432.00,"479,200","3,082,284,398.00","2,655,800","3,390&nbsp;"
