20130731
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,264.50,266.50,264.30,265.49,3.16,0.012,265.82,"3,056","812,348,540.00",　,　
Au9999&nbsp;,266.50,266.99,264.20,265.76,1.66,0.0063,265.92,"10,995","2,923,840,310.00",　,　
Au100g&nbsp;,264.90,266.88,264.00,265.78,0.88,0.0033,265.74,33.8,"8,982,018.00",　,　
Au(T+D)&nbsp;,264.31,266.89,263.60,265.76,0.69,0.0026,265.48,"22,004","5,841,759,900.00","198,954","14,978&nbsp;"
Pt9995&nbsp;,297.50,299.00,297.50,298.50,-0.18,-0.0006,298.27,242,"72,183,500.00",　,　
Ag(T+D)&nbsp;,3972,3997,3945,3978,2,0.0005,3970,"1,451,818","5,764,578,012.00","3,288,768","3,120&nbsp;"
