20110303
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,302.10,303.50,301.20,301.70,-0.43,-0.001,302.59,"4,322","1,307,823,520.00",　,　
Au9999&nbsp;,303.00,303.50,300.50,301.70,-0.57,-0.002,302.66,"8,110.20","2,418,880,568.00",　,　
Au100g,303.50,303.50,301.99,302.01,-0.31,-0.001,302.94,103.6,"31,385,058.00",　,　
Au(T+D),302.86,303.65,301.01,301.65,-0.25,-0.001,302.48,"26,502","8,016,576,020.00","106,924","3,068&nbsp;"
Pt9995&nbsp;,403.50,404.50,402.00,402.00,1.00,0.003,402.92,54,"21,758,000.00",　,　
Ag(T+D),7282.00,7358.00,7270.00,7285.00,18.00,0.003,7315.00,"891,308","6,520,335,736.00","2,173,750",　
