20140106
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,243.60,245.30,243.60,244.56,2.06,0.0085,244.59,"9,330","2,282,045,700.00",　,　
Au9999&nbsp;,242.50,246.00,242.15,245.39,1.59,0.0065,245.13,"24,874.60","6,097,726,706.40",　,　
Au100g,242.47,245.30,242.47,244.87,1.07,0.0044,244.67,115.2,"28,186,178.00",　,　
Au(T+D)&nbsp;,242.30,245.20,241.72,244.74,2.69,0.0111,244.30,"35,866","8,762,264,420.00","175,852","13,020"
MiniAu(T+D)&nbsp;,242.88,246.99,241.88,244.83,2.72,0.0112,244.35,629.6,"153,846,034.00","7,748",　
Pt9995&nbsp;,288.50,289.50,288.00,289.00,-0.75,-0.0026,288.92,396,"114,415,500.00",　,　
Ag99.99&nbsp;,4110,4110,4090,4095,11,0.0027,4097,"4,020","16,470,900.00",268,　
Ag(T+D)&nbsp;,4097,4130,4072,4082,-6,-0.0015,4099,"1,567,476","6,425,090,072.00","4,175,792","1,980"
