20110609
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,321.30,321.30,320.25,320.66,-0.07,0.000,320.68,"2,402","770,285,740.00",　,　
Au9999&nbsp;,322.50,322.50,319.99,320.71,-0.29,-0.001,320.72,"1,413.60","453,370,688.00",　,　
Au100g,320.50,321.78,320.10,320.72,-0.28,-0.001,321.00,36,"11,556,210.00",　,　
Au(T+D),320.11,321.45,320.00,320.60,-0.29,-0.001,320.55,"11,142","3,571,574,140.00","109,254","5,740&nbsp;"
Pt9995&nbsp;,393.00,393.00,392.00,392.18,-0.82,-0.002,392.55,130,"51,032,500.00",　,　
Ag(T+D),7881.00,7999.00,7860.00,7980.00,51.00,0.006,7939.00,"750,796","5,960,998,552.00","2,014,108","1,800&nbsp;"
