20120217
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,351.50,352.10,351.50,352.03,2.24,0.0064,351.74,"2,612","918,765,620.00",　,　
Au9999&nbsp;,351.50,352.20,347.00,352.16,2.18,0.0062,351.44,"4,423.80","1,554,728,434.00",　,　
Au100g,348.00,352.08,347.00,352.00,2.13,0.0061,351.34,89.8,"31,550,876.00",　,　
Au(T+D),348.68,352.18,346.50,352.12,1.4,0.004,350.3,"17,028","5,964,959,200.00","116,712","20,986&nbsp;"
Pt9995&nbsp;,339.50,345.50,339.50,345.31,3.81,0.0112,344.28,142,"48,888,000.00",　,　
Ag(T+D),6869,6935,6778,6933,9,0.0013,6859,"867,254","5,948,805,362.00","1,875,874",360&nbsp;
