20140423
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,257.10,258.07,248.99,257.81,-0.69,-0.0027,257.67,"2,424","624,609,000.00",　,　
Au9999&nbsp;,258.55,258.55,257.20,257.88,-0.67,-0.0026,257.89,"17,127","4,416,942,982.20",　,　
Au100g&nbsp;,258.50,258.70,257.22,258.53,-0.38,-0.0015,258.34,22.6,"5,838,660.00",　,　
Au(T+D),257.98,258.10,256.60,257.85,-0.07,-0.0003,257.59,"17,914","4,614,634,660.00","168,274","5,654"
mAu(T+D)&nbsp;,257.81,258.10,256.86,257.80,-0.03,-0.0001,257.53,958.2,"246,770,064.00","49,312","4,286"
Pt9995&nbsp;,295.50,296.50,294.50,296.00,-0.37,-0.0012,295.91,482,"142,633,000.00",　,　
Ag(T+D)&nbsp;,4011,4030,4000,4021,14,0.0035,4014,"619,206","2,485,967,586.00","4,021,662",　
