20120330
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,338.68,339.40,338.00,339.20,0.8,0.0024,338.45,"2,080","703,995,140.00",　,　
Au9999&nbsp;,340.00,340.00,336.00,339.04,0.75,0.0022,338.45,"6,664.60","2,255,676,632.00",　,　
Au100g,339.00,339.90,337.00,339.48,0.52,0.0015,338.51,61.2,"20,717,248.00",　,　
Au(T+D),337.60,339.18,335.80,339.13,0.36,0.0011,337.79,"23,040","7,782,728,720.00","131,026","23,314&nbsp;"
Pt9995&nbsp;,345.50,348.00,343.00,347.34,1.57,0.0045,345.63,436,"150,697,000.00",　,　
Ag(T+D),6690,6765,6618,6762,56,0.0084,6698,"769,242","5,152,876,150.00","2,183,072","2,100&nbsp;"
