20130717
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,260.00,260.00,259.10,259.17,0.16,0.0006,259.61,"2,566","666,179,080.00",　,　
Au9999&nbsp;,260.98,260.98,259.11,259.20,0.1,0.0004,259.59,"15,777.60","4,094,103,758.00",　,　
Au100g&nbsp;,260.50,260.60,259.41,259.77,0.78,0.003,260.00,38.2,"9,932,368.00",　,　
Au(T+D)&nbsp;,260.24,260.66,258.91,259.18,0.63,0.0024,259.72,"22,224","5,772,162,180.00","200,570","8,774&nbsp;"
Pt9995&nbsp;,295.50,295.50,294.50,295.33,1.42,0.0048,295.40,218,"64,399,000.00",　,　
Ag99.9&nbsp;,3995,3995,3995,3995,"-2,800",-0.4121,3995,"5,940","23,730,300.00",396,　
Ag99.99&nbsp;,4000,4005,4000,4000,13,0.0033,4000,"5,040","20,160,900.00",336,　
Ag(T+D)&nbsp;,3990,4010,3973,3981,7,0.0018,3990,"1,456,388","5,812,421,976.00","3,485,780",　
