20140307
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,262.81,265.70,262.81,265.21,2.27,0.0086,265.26,"2,626","696,579,880.00",　,　
Au9999&nbsp;,262.99,266.00,262.99,265.27,2.28,0.0087,265.33,"12,931.12","3,431,216,751.60",　,　
Au100g,263.99,265.99,263.40,265.49,2.50,0.0095,264.91,66.6,"17,643,348.00",　,　
Au(T+D),262.98,265.68,262.70,265.11,1.78,0.0068,264.95,"34,118","9,039,894,360.00","190,992","21,084"
mAu(T+D),262.94,265.65,262.94,265.29,1.76,0.0067,264.8,770.6,"204,057,736.00","32,858","1,082"
Pt9995&nbsp;,306.75,307.00,306.75,306.96,1.29,0.0042,306.97,274,"84,110,500.00",　,　
Ag(T+D),4231,4299,4231,4275,33,0.0078,4269,"1,417,390","6,050,879,658.00","3,757,154",　
