20140530
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,253.00,253.00,252.00,252.75,0.73,0.0029,252.49,"4,926","1,243,800,740.00",　,　
Au9999&nbsp;,254.80,254.80,252.30,252.80,0.73,0.0029,252.72,"13,549.30","3,482,563,016.00",　,　
Au100g,253.90,253.90,252.50,253.13,0.85,0.0034,253.04,32.6,"8,249,152.00",　,　
Au(T+D),252.31,253.05,252.02,252.80,-0.24,-0.0009,252.49,"28,082","7,090,544,300.00","138,984","7,234"
mAu(T+D),252.21,253.10,252.21,252.80,-0.32,-0.0013,252.64,"1,875.80","473,912,216.00","91,384","3,022"
Pt9995&nbsp;,308.00,308.50,308.00,308.00,1.52,0.005,308.09,116,"35,739,000.00",　,　
Ag99.99&nbsp;,4160,4160,4100,4132,-26,-0.0063,4132,"2,610","10,785,000.00",174,　
Ag(T+D),4026,4060,4026,4058,17,0.0042,4044,"1,073,624","4,341,820,336.00","4,622,150",　
