20120703
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,326.50,329.50,326.50,329.19,3.20,0.0098,328.12,"1,950","639,844,220.00",　,　
Au9999&nbsp;,327.00,329.60,325.90,329.12,2.92,0.0090,328.13,"4,022.20","1,319,815,124.00",　,　
Au100g,326.25,329.50,325.75,329.49,3.48,0.0107,327.80,68,"22,290,452.00",　,　
Au(T+D),325.99,329.50,325.60,328.96,3.40,0.0104,327.73,"17,820","5,840,199,060.00","150,932","19,608&nbsp;"
Pt9995&nbsp;,311.00,314.50,311.00,314.10,5.10,0.0165,312.79,100,"31,279,000.00",　,　
Ag(T+D),5791.00,5888.00,5770.00,5869.00,100.00,0.0173,5829.00,"1,016,540","5,926,196,120.00","3,080,344","4,230&nbsp;"
