20140709
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,262.00,263.72,262.00,263.57,0.61,0.0023,263.06,"2,246","590,843,520.00",　,　
Au9999&nbsp;,263.25,263.85,262.00,263.76,0.76,0.0029,263.2,"12,385.70","3,259,977,231.60",　,　
Au100g,263.50,263.59,262.21,263.52,0.61,0.0023,263.04,34.2,"8,995,972.00",　,　
Au(T+D),263.15,263.68,261.80,263.55,1.13,0.0043,262.92,"31,376","8,249,574,480.00","137,818","7,364"
mAu(T+D),263.02,263.70,261.98,263.55,1.17,0.0045,263.09,"2,294","603,529,620.00","99,164","5,476"
Pt9995&nbsp;,312.75,314.00,312.75,314.00,1.52,0.0049,313.72,82,"25,725,500.00",　,　
Ag99.99&nbsp;,4340,4340,4325,4330,30,0.007,4330,"2,400","10,393,500.00",160,　
Ag(T+D),4291,4305,4273,4299,21,0.0049,4291,"1,179,520","5,061,902,316.00","4,630,078",480
