20130222
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,320.50,323.20,320.50,323.10,4.21,0.0132,321.84,"6,918","2,226,532,980.00",　,　
Au9999&nbsp;,320.30,323.50,318.60,323.48,4.44,0.0139,321.82,"14,728.20","4,739,831,580.00",　,　
Au100g,322.00,326.00,322.00,324.00,2.8,0.0087,324.60,127.8,"41,484,684.00",　,　
Au(T+D),318.50,322.70,318.37,322.60,3.42,0.0107,321.05,"31,062","9,972,540,120.00","198,830","5,032&nbsp;"
Pt9995&nbsp;,338.50,342.00,338.50,341.75,0.25,0.0007,341.31,502,"171,340,100.00",　,　
Ag(T+D),5945.00,5984.00,5914.00,5971.00,6,0.001,5949.00,"1,156,504","6,880,077,444.00","3,644,810","3,000&nbsp;"
