20140321
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,265.00,266.20,265.00,265.56,0.23,0.0009,265.8,"1,756","466,748,180.00",　,　
Au9999&nbsp;,265.45,266.30,264.01,265.26,-0.19,-0.0007,265.73,"12,192.28","3,240,656,522.60",　,　
Au100g,264.99,266.47,264.50,265.47,-0.02,-0.0001,265.68,78.4,"20,829,506.00",　,　
Au(T+D),264.00,266.20,263.85,265.48,-0.13,-0.0005,265.35,"24,844","6,592,376,000.00","184,586","13,944"
mAu(T+D),264.00,266.18,263.80,265.49,-0.19,-0.0007,265.28,960.6,"254,836,830.00","32,176","4,286"
Pt9995&nbsp;,300.50,302.50,300.50,302.14,-0.86,-0.0028,301.48,426,"128,432,000.00",　,　
Ag99.99&nbsp;,4165,4165,4165,4165,-12,-0.0029,4165,360,"1,499,400.00",24,　
Ag(T+D),4113,4156,4107,4139,-24,-0.0058,4135,"1,347,742","5,573,899,006.00","3,687,650","9,570"
