20120321
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,338.00,338.00,336.75,337.59,0.08,0.0002,337.44,"2,202","743,057,200.00",　,　
Au9999&nbsp;,337.90,338.47,336.03,337.87,0.25,0.0007,337.45,"3,666","1,237,120,032.00",　,　
Au100g,337.50,339.90,337.00,338.15,-0.67,-0.0020,337.84,70.8,"23,919,380.00",　,　
Au(T+D),335.77,338.20,335.77,337.57,-0.76,-0.0022,337.12,"10,682","3,601,179,760.00","145,046","7,216&nbsp;"
Pt9995&nbsp;,351.00,351.00,348.80,349.46,-4.54,-0.0128,349.42,306,"106,923,000.00",　,　
Ag(T+D),6688.00,6730.00,6610.00,6677.00,-97.00,-0.0143,6679.00,"872,756","5,829,865,186.00","2,207,198","19,470&nbsp;"
