20120130
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,353.00,353.61,351.75,351.99,13.04,0.0385,352.86,"5,688","2,007,069,480.00",　,　
Au9999&nbsp;,355.00,355.00,351.01,351.01,12.14,0.0358,353.01,"7,444.40","2,627,968,356.00",　,　
Au100g,355.00,355.00,352.00,352.11,12.95,0.0382,352.99,109.8,"38,758,504.00",　,　
Au(T+D),354.15,354.45,351.50,351.70,13.58,0.0402,352.88,"16,974","5,989,827,080.00","115,838","15,914&nbsp;"
Pt9995&nbsp;,340.75,341.00,340.00,340.28,17.78,0.0551,340.28,44,"14,972,500.00",　,　
Ag(T+D),7000.00,7000.00,6889.00,6890.00,543.00,0.0856,6938.00,"518,042","3,594,527,112.00","1,755,840","2,760&nbsp;"
