20120711
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,324.05,324.60,323.50,324.55,-1.03,-0.0032,323.95,"1,876","607,739,340.00",　,　
Au9999&nbsp;,327.00,328.88,323.68,324.54,-0.95,-0.0029,324.03,"4,008.60","1,298,957,022.00",　,　
Pt9995&nbsp;,311.00,311.00,306.50,306.61,-2.48,-0.008,307.33,254,"78,062,200.00",　,　
Au100g,327.60,327.94,323.50,325.04,-0.71,-0.0022,324.53,75.6,"24,534,654.00",　,　
Au(T+D),328.20,328.45,323.40,324.61,-1.33,-0.0041,324.84,"22,940","7,452,053,940.00","134,820","7,284&nbsp;"
Ag(T+D),5804,5814,5700,5737,-39,-0.0068,5738,"904,534","5,190,942,166.00","3,223,548","10,320&nbsp;"
