20130604
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,279.36,281.20,279.36,279.59,1.51,0.0054,280.21,"1,634","457,866,720.00",　,　
Au9999&nbsp;,281.50,281.50,278.00,279.55,1.91,0.0069,280.21,"15,124.20","4,238,009,726.00",　,　
Au100g,279.62,281.89,279.18,280.66,1.04,0.0037,280.89,33,"9,269,410.00",　,　
Au(T+D),278.45,281.50,277.50,279.61,0.85,0.003,280.02,"28,690","8,033,914,500.00","246,082","11,330&nbsp;"
Pt9995&nbsp;,309.50,311.00,308.75,308.98,4.73,0.0155,309.33,408,"126,209,000.00",　,　
Ag99.99&nbsp;,4550.00,4550.00,4545.00,4550.00,46,0.0102,4548.00,"4,350","19,786,500.00",290,　
Ag(T+D),4545.00,4576.00,4500.00,4532.00,24,0.0053,4540.00,"2,133,956","9,688,944,368.00","3,032,294",　
