20131230
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,241.00,241.15,239.00,239.18,-1.63,-0.0068,239.86,"5,028","1,206,046,960.00",　,　
Au9999&nbsp;,240.30,241.48,238.66,238.77,-1.73,-0.0072,240.20,"13,656","3,280,167,746.00",　,　
Au100g&nbsp;,241.50,241.60,239.00,239.50,-2.02,-0.0084,239.95,122.4,"29,370,830.00",　,　
Au(T+D)&nbsp;,240.89,241.80,239.00,239.01,-1.37,-0.0057,240.12,"23,278","5,589,649,920.00","169,994","5,252"
Pt9995&nbsp;,283.25,283.25,282.50,282.64,1.34,0.0048,282.98,318,"89,990,000.00",　,　
Ag99.99&nbsp;,4060,4060,4055,4055,-15,-0.0037,4056,"6,210","25,189,050.00",414,　
Ag(T+D)&nbsp;,4056,4110,4039,4054,8,0.002,4071,"2,012,930","8,196,284,250.00","3,997,702","3,630"
