20120326
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,338.80,339.30,338.01,339.25,3.07,0.0091,338.75,"4,372","1,481,025,820.00",　,　
Au9999&nbsp;,339.80,340.00,338.60,339.29,2.69,0.0080,338.84,"5,374.20","1,821,299,056.00",　,　
Au100g,340.00,340.00,338.81,339.47,3.03,0.0090,339.49,31,"10,524,374.00",　,　
Au(T+D),338.45,339.35,338.01,339.29,4.64,0.0139,338.78,"12,794","4,334,391,920.00","149,460","12,720&nbsp;"
Pt9995&nbsp;,346.00,346.25,346.00,346.05,1.78,0.0052,346.08,212,"73,370,000.00",　,　
Ag(T+D),6681.00,6700.00,6666.00,6695.00,144.00,0.0220,6680.00,"344,508","2,301,626,830.00","2,263,012",360&nbsp;
