20140417
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,259.70,260.01,259.00,259.50,-0.22,-0.0008,259.77,"2,168","563,185,420.00",　,　
Au9999&nbsp;,260.50,260.50,259.20,259.30,-0.78,-0.003,259.89,"11,903.14","3,111,227,280.80",　,　
Au100g&nbsp;,260.00,260.75,259.00,259.97,-0.02,-0.0001,260.07,31.8,"8,270,300.00",　,　
Au(T+D),260.30,260.50,259.00,259.37,0.11,0.0004,259.76,"17,256","4,482,546,920.00","164,738","5,770"
mAu(T+D)&nbsp;,260.01,260.50,259.08,259.32,0.03,0.0001,259.75,586.4,"152,322,874.00","58,738","2,572"
Pt9995&nbsp;,302.00,302.00,301.00,301.75,-0.25,-0.0008,301.62,324,"97,726,000.00",　,　
Ag(T+D)&nbsp;,4068,4074,4050,4054,0,0,4063,"634,206","2,577,042,694.00","3,891,488","35,130"
