20140715
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,261.50,261.50,260.45,261.21,-1.50,-0.0057,260.91,"3,368","878,753,100.00",　,　
Au9999&nbsp;,263.00,263.00,260.50,261.73,-1.53,-0.0058,261.03,"12,140.46","3,169,113,250.20",　,　
Au100g,261.50,261.64,260.55,261.22,-1.87,-0.0071,261.06,51.8,"13,523,110.00",　,　
Au(T+D),261.35,262.00,260.00,261.26,-3.73,-0.0141,260.76,"28,424","7,411,848,240.00","134,328","9,440"
mAu(T+D),261.89,261.89,260.40,261.36,-3.72,-0.014,260.97,"2,923.20","762,892,654.00","109,716","12,402"
Pt9995&nbsp;,312.00,313.00,312.00,312.46,-0.93,-0.003,312.35,316,"98,703,000.00",　,　
Ag99.99&nbsp;,4365,4365,4340,4340,-98,-0.0221,4353,"8,250","35,917,500.00",550,　
Ag(T+D),4329,4329,4307,4322,-52,-0.0119,4316,"1,476,976","6,375,641,852.00","4,700,932","1,800"
