20140218
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,258.90,259.00,257.60,257.97,-1.84,-0.0071,258.36,"2,250","581,320,300.00",　,　
Au9999&nbsp;,259.87,260.40,257.60,258.01,-1.84,-0.0071,258.29,"21,007.80","5,426,253,480.40",　,　
Au100g,260.03,260.03,257.54,257.99,-2.04,-0.0078,258.87,86.4,"22,367,160.00",　,　
Au(T+D),260.00,260.05,257.51,258.00,-1.48,-0.0057,258.61,"33,924","8,773,270,760.00","170,138","15,304"
mAu(T+D),259.90,260.50,257.61,258.04,-1.09,-0.0042,258.79,373.4,"96,635,008.00","23,260","1,112"
Pt9995&nbsp;,293.50,293.50,292.00,292.05,-1.50,-0.0051,292.48,298,"87,161,000.00",　,　
Ag(T+D),4360,4405,4311,4328,8,0.0019,4356,"2,090,444","9,106,724,670.00","3,977,930",120
Ag99.99&nbsp;,4340,4340,4300,4313,243,0.0597,4323,"9,900","42,802,800.00",660,　
