20121231
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,333.00,334.90,332.90,334.34,1.72,0.0052,333.42,"4,436","1,479,089,060.00",　,　
Au9999&nbsp;,334.99,334.99,333.00,334.50,1.66,0.005,333.70,"3,375.60","1,126,438,922.00",　,　
Au100g&nbsp;,334.50,337.00,333.80,336.66,3.02,0.0091,334.57,56.4,"18,870,064.00",　,　
Au(T+D)&nbsp;,332.61,335.10,332.60,334.38,0.87,0.0026,333.58,"10,850","3,619,441,200.00","144,910","11,394&nbsp;"
Pt9995&nbsp;,321.00,321.25,321.00,321.25,-0.75,-0.0023,321.07,288,"92,469,000.00",　,　
Ag(T+D)&nbsp;,6275.00,6280.00,6255.00,6271.00,25,0.004,6268.00,"242,034","1,517,132,580.00","3,280,320",120&nbsp;
