20090717
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,205.8,205.9,205.4,205.81,0.06,0.0003,205.69,"3,208","659,859,600.00",　,　
Au9999&nbsp;,205.5,206.2,205.21,205.91,-0.28,-0.0014,205.94,973,"200,385,098.00",　,　
Au100g,206.8,206.8,205.8,206.09,-0.25,-0.0012,206.06,31.2,"6,444,560.00",　,　
Au50g&nbsp;,207.6,207.6,207.6,207.6,5.1,0.0252,207.6,6,"1,245,600.00",　,　
Au(T+D),206,206.01,205,205.79,-0.01,0,205.68,"5,344","1,099,191,620.00","73,952","4,788&nbsp;"
Au(T+N2),205.6,205.6,205.6,205.6,-0.4,-0.0019,205.6,200,"41,120,000.00",4,　
Pt9995&nbsp;,267.5,271,267,269.72,1.72,0.0064,268.66,328,"88,123,000.00",　,　
Ag(T+D),3135,3147,3130,3139,0,0,3138,"30,014","94,208,388.00","219,256","1,290&nbsp;"
