20101101
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,292.00,293.80,291.80,293.08,4.38,0.015,292.77,"3,156","924,000,460.00",　,　
Au9999&nbsp;,292.00,293.78,292.00,293.07,3.87,0.013,293.19,"3,667.40","1,070,028,266.00",　,　
Au100g,292.00,294.40,292.00,294.04,4.93,0.017,293.09,57,"16,706,598.00",　,　
Au(T+D),291.99,293.60,291.51,293.05,4.30,0.015,292.71,"9,398","2,750,950,240.00","96,912","11,840&nbsp;"
Pt9995&nbsp;,381.00,381.50,381.00,381.10,4.10,0.011,381.06,58,"22,102,000.00",　,　
Ag(T+D),5495.00,5550.00,5485.00,5525.00,193.00,0.036,5517.00,"464,328","2,561,793,806.00","1,045,202",　
