20140702
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,264.00,264.65,263.90,264.42,0.27,0.001,264.25,"2,982","788,003,060.00",　,　
Au9999&nbsp;,264.55,264.88,263.85,264.52,0.53,0.002,264.38,"9,048.24","2,391,789,090.60",　,　
Au100g,263.81,264.65,263.80,264.51,0.01,0,264.3,93.8,"24,791,952.00",　,　
Au(T+D),264.11,264.98,263.89,264.40,0.38,0.0014,264.35,"19,514","5,158,529,620.00","142,372","9,662"
mAu(T+D),264.01,264.88,263.81,264.37,0.52,0.002,264.4,838.2,"221,620,350.00","94,196","9,056"
Pt9995&nbsp;,314.50,315.50,314.50,315.11,4.61,0.0148,314.97,118,"37,167,000.00",　,　
Ag99.99&nbsp;,4360,4360,4360,4360,-3,-0.0007,4360,"2,010","8,763,600.00",134,　
Ag(T+D),4304,4315,4288,4297,5,0.0012,4300,"962,098","4,137,407,282.00","4,444,632",300
