20140225
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,262.00,262.35,261.90,262.00,1.59,0.0061,262.13,"2,536","664,772,080.00",　,　
Au9999&nbsp;,260.50,262.45,260.50,262.39,1.89,0.0073,262.17,"26,141.66","6,795,174,163.00",　,　
Au100g,261.95,262.85,261.00,262.00,1.39,0.0053,262.04,77.8,"20,386,746.00",　,　
Au(T+D),261.79,262.69,260.80,261.90,2.16,0.0083,262.06,"43,932","11,512,832,120.00","189,970","12,670"
mAu(T+D),261.81,262.50,261.10,262.08,2.19,0.0084,261.93,489.8,"128,297,958.00","24,456","1,038"
Pt9995&nbsp;,294.00,297.00,294.00,295.89,2.39,0.0081,296.1,178,"52,706,000.00",　,　
Ag(T+D),4410,4410,4358,4363,31,0.0072,4380,"2,187,364","9,582,391,996.00","4,054,138",150
Ag99.99&nbsp;,4350,4350,4339,4347,-8,-0.0018,4344,"5,910","25,674,870.00",394,　
