20131119
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,251.30,251.30,250.05,250.75,-2.21,-0.0087,250.36,"3,282","821,702,480.00",　,　
Au9999&nbsp;,253.58,253.58,249.86,250.90,-2.16,-0.0085,250.51,"9,283.60","2,326,898,682.00",　,　
Au100g,253.99,253.99,250.50,251.40,-2.59,-0.0102,251.53,78.8,"19,821,072.00",　,　
Au(T+D),252.60,252.60,249.77,250.67,-2.44,-0.0096,250.57,"32,294","8,091,922,640.00","177,114","9,226"
Pt9995&nbsp;,294.00,294.00,291.00,291.39,-5.98,-0.0201,291.56,660,"192,434,900.00",　,　
Ag99.99&nbsp;,4195,4195,4190,4190,-56,-0.0132,4191,"8,070","33,822,900.00",538,　
Ag(T+D),4218,4218,4143,4159,-69,-0.0163,4176,"1,583,070","6,611,145,284.00","4,033,946",　
