20140711
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,267.35,267.50,266.70,266.88,2.17,0.0082,267.01,"3,364","898,248,600.00",　,　
Au9999&nbsp;,265.50,267.80,265.50,266.89,2.10,0.0079,267.13,"10,668.04","2,841,829,007.40",　,　
Au100g,264.50,267.98,264.50,266.70,2.00,0.0076,267.05,65,"17,358,378.00",　,　
Au(T+D),267.00,267.79,266.70,266.84,2.43,0.0092,267.12,"36,340","9,707,193,540.00","135,554","8,836"
mAu(T+D),266.80,268.00,266.80,266.97,2.55,0.0096,267.28,"2,460.60","657,672,986.00","101,678","18,120"
Pt9995&nbsp;,315.50,316.00,315.00,315.40,-0.10,-0.0003,315.68,200,"63,137,000.00",　,　
Ag99.99&nbsp;,4415,4415,4415,4415,66,0.0152,4415,"1,200","5,298,000.00",80,　
Ag(T+D),4367,4409,4353,4405,92,0.0213,4391,"2,339,492","10,273,412,298.00","4,911,616",　
