20111128
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,350.00,350.80,350.00,350.80,5.08,0.0147,350.27,"3,662","1,282,705,360.00",　,　
Au9999&nbsp;,347.50,351.00,347.50,350.99,5.47,0.0158,350.42,"3,930.60","1,374,724,734.00",　,　
Au100g,349.00,350.90,349.00,350.88,4.85,0.0140,350.56,70.4,"24,702,402.00",　,　
Au50g,351.70,351.70,351.70,351.70,0.50,0.0014,351.70,6,"2,110,200.00",　,　
Au(T+D),348.99,351.00,348.98,350.69,3.77,0.0109,350.25,"12,920","4,525,348,960.00","139,146","7,920&nbsp;"
Pt9995&nbsp;,332.00,333.00,332.00,332.18,4.18,0.0127,332.41,212,"70,472,500.00",　,　
Ag(T+D),6725.00,6793.00,6725.00,6778.00,40.00,0.0059,6770.00,"351,972","2,383,086,950.00","2,311,346","1,770&nbsp;"
