20121213
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,342.51,342.51,341.00,341.34,-2.93,-0.0085,341.66,"6,286","2,147,704,840.00",　,　
Au9999&nbsp;,344.98,346.00,340.98,341.48,-2.97,-0.0086,341.71,"5,847.80","1,998,261,014.00",　,　
Au100g&nbsp;,344.80,346.00,341.00,342.00,-2.81,-0.0081,342.90,61.2,"20,986,014.00",　,　
Au(T+D),344.50,346.30,340.98,341.35,-2.46,-0.0072,342.51,"24,798","8,493,726,240.00","167,052","7,522&nbsp;"
Pt9995&nbsp;,343.00,343.00,340.00,340.14,-2.21,-0.0065,340.94,98,"33,413,000.00",　,　
Ag(T+D)&nbsp;,6830.00,6938.00,6756.00,6772.00,-25,-0.0037,6829.00,"1,963,310","13,408,251,162.00","3,624,912",60&nbsp;
